campaign_id,campaign_name,campaign_type,target_audience,channel,date,spend,views,clicks,conversions,revenue
AAR_2025 ,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-02-04,4884.43,41595.0,806.0,193.0,22641.56
PL_2025,Product Launch,Product Launch,Adults,Email,2025-01-24,8777.14,98467.0,8804.0,169.0,16891.87
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-02-12,12817.62,146163.0,3749.0,144.0,15913.41
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Facebook,2025-07-11,10815.08,415708.0,39117.0,843.0,27436.06
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-04-22,6978.88,106864.0,4301.0,671.0,67535.95
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-02-24,6219.68,128621.0,5672.0,117.0,7779.51
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-03-14,12756.51,315950.0,25626.0,1355.0,124635.54
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-05-13,2870.14,5423.0,178.0,56.0,8326.66
 AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-05-20,4279.73,43533.0,1427.0,523.0,40071.12
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-04-09,6877.2,140270.0,4005.0,309.0,
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-01-22,4439.04,39563.0,1139.0,139.0,13130.71
SS_2025,Summer Sale,Seasonal Sale,Parents,Instagram,2025-07-20,2536.18,28026.0,2705.0,304.0,20062.79
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-06-28,6698.16,24179.0,1945.0,342.0,24099.67
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-04-24,4949.61,45001.0,3603.0,827.0,58046.06
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-11,7300.36,179270.0,4732.0,52.0,1443.77
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-04-09,4022.39,10980.0,485.0,602.0,48582.9
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-04-22,7265.16,322643.0,11054.0,229.0,10459.02
SS_2025,Summer Sale,Seasonal Sale,Gen Z,Instagram,2025-06-17,3003.61,89480.0,6655.0,656.0,22561.43
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-29,1074.09,83905.0,2859.0,50.0,1642.83
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-03-31,3030.18,4318.0,179.0,148.0,19366.48
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-01-23,17382.95,292977.0,19310.0,424.0,32228.3
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-05-15,10271.56,412907.0,25831.0,1309.0,75761.97
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-08-02,6455.39,901615.0,55772.0,288.0,6270.54
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-26,3683.57,20799.0,1340.0,,19018.91
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-06-04,12532.75,286115.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-06-04,8278.47,30655.0,2846.0,1517.0,105159.57
AAR_2025,Anti-Aging Routine,Product Education,Seniors ,Facebook,2025-05-10,6995.64,52187.0,1259.0,239.0,29987.09
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-04-24,4254.61,54069.0,1474.0,260.0,25593.62
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-02-17,7662.06,217545.0,4906.0,36.0,2430.4
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-03-15,19115.47,385867.0,19455.0,471.0,31723.82
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-05-11,10373.08,467984.0,46453.0,4938.0,151292.84
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-04-18,3972.04,17270.0,438.0,161.0,24481.85
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-03-20,5384.25,10500.0,563.0,154.0,8583.64
PL_2025,Product Launch,Product Launch,Adults,Facebook,2025-03-25,9014.05,296717.0,15955.0,435.0,30553.72
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-02-26,4948.76,16371.0,443.0,4.0,367.42
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-02-24,6613.74,54748.0,2609.0,76.0,5688.74
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-03-15,4241.55,294934.0,5450.0,185.0,6158.16
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-07-19,6692.73,47912.0,3537.0,602.0,36065.58
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-11,6906.41,347874.0,14349.0,619.0,35619.0
PL_2025,Product Launch, Product Launch,Seniors,LinkedIn,2025-01-18,5632.61,52283.0,2924.0,95.0,7532.47
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,youtube,2025-08-12,3006.62,86558.0,2615.0,124.0,4770.05
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-01-31,4310.74,9733.0,123.0,43.0,5887.31
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-07-14,3148.33,19881.0,382.0,30.0,1732.57
AAR_2025 ,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-09,4487.57,13554.0,362.0,61.0,7702.21
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-03-30,2991.47,16138.0,729.0,18.0,1583.47
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-06-03,2173.74,39636.0,9453.0,2145.0,132145.27
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-04-01,5308.9,522658.0,16637.0,1419.0,39620.62
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-07-08,3466.45,19471.0,1297.0,155.0,9914.12
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-04-05,5703.31,68583.0,4266.0,71.0,5119.18
NF_2025,Nature First,Brand Image,Young Adults,Instagram,12/04/2025,5439.95,59055.0,1298.0,21.0,1376.18
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-04-17,6386.04,35608.0,962.0,12.0,739.77
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-06-10,4280.52,360559.0,16217.0,140.0,5562.41
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,YouTube,2025-05-20,7542.56,601847.0,20108.0,,9680.69
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,YouTube,2025-07-06,5568.39,333832.0,28712.0,771.0,25096.9
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-02-08,3347.4,21827.0,1315.0,181.0,14742.82
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,YouTube,2025-05-10,10049.0,855929.0,19396.0,151.0,3852.22
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-06-07,5601.78,76524.0,2842.0,405.0,31006.96
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,YouTube,2025-07-16,2819.14,188440.0,18125.0,228.0,7987.13
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,YouTube,2025-07-08,3815.74,136809.0,11881.0,513.0,22898.79
TSF_2025, TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-06-06,2063.48,150143.0,7702.0,114.0,1794.39
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-08-06,17746.38,1182680.0,90387.0,0.0,0.0
PL_2025,Product Launch,Product Launch,Adults,Email,2025-03-11,12578.43,54391.0,2076.0,0.0,0.0
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-04-13,2531.49,10543.0,152.0,52.0,5921.03
AAR_2025,Anti-Aging Routine, Product Education,Seniors,Email,2025-04-03,3673.24,7171.0,324.0,228.0,35346.71
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-06-02,5145.59,110509.0,4793.0,731.0,25149.0
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-03-05,11883.78,125866.0,5212.0,172.0,13403.9
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-03-06,3871.66,16322.0,365.0,4.0,365.7
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-03-12,,1425294.0,47506.0,920.0,20842.28
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-02-19,5338.04,33832.0,2229.0,1091.0,64689.35
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-05-29,,68019.0,2868.0,486.0,22612.49
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-15,5179.09,186882.0,3066.0,35.0,1697.8
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-05-17,5430.65,104682.0,3430.0,75.0,5710.11
BF_2025,Black Friday,Seasonal Sale,Seniors,Email,2025-12-02,7762.24,42207.0,4146.0,2628.0,148468.71
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-21,4107.83,76911.0,4164.0,90.0,4597.95
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-02-16,4964.25,64411.0,3302.0,414.0,38218.71
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-04-20,12010.58,1845510.0,103679.0,5239.0,298365.94
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,04-28-2025,5614.85,34302.0,605.0,69.0,3861.1
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025/06/04,29191.22,4004555.0,81723.0,450.0,7115.76
NF_2025,Nature First,Brand Image ,Young Adults,YouTube,2025-04-24,3773.62,92721.0,3857.0,107.0,9465.91
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-01,9615.07,263265.0,6173.0,116.0,3090.98
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-01,5030.39,23001.0,756.0,217.0,32173.88
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-04-03,9523.49,213452.0,13024.0,246.0,20133.75
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-02-05,4472.18,27485.0,684.0,188.0,23465.66
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-01-27,3418.12,37581.0,1265.0,266.0,27461.59
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-01-11,4046.18,23646.0,473.0,66.0,6410.35
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-27,7821.38,280327.0,13456.0,565.0,36739.6
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-03-17,17545.29,421502.0,23244.0,642.0,65728.24
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook ,2025-02-15,3628.77,28742.0,1888.0,213.0,14041.85
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-03-29,5041.15,12287.0,251.0,18.0,2413.15
HP_2025,Holiday Prep,Seasonal Education,Adults,Facebook,2025-10-31,7447.49,47328.0,3381.0,626.0,57579.03
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-04-15,4877.88,42655.0,559.0,8.0,572.06
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-03-18,4393.39,60423.0,1711.0,38.0,3566.7
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-04-12,4748.94,542440.0,80034.0,6414.0,
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-04-29,2819.57,49266.0,1921.0,845.0,78560.88
HP_2025,Holiday Prep,Seasonal Education,Seniors,Email,2025-11-27,4077.86,21865.0,1468.0,889.0,69594.25
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,LinkedIn ,2025-08-02,5067.26,139795.0,8178.0,137.0,4084.73
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,2025-02-12,,222836.0,15280.0,498.0,32913.93
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-01-29,2657.91,32237.0,656.0,132.0,8900.11
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-03-27,6030.81,16733.0,1475.0,1107.0,114038.63
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-05-14,4648.65,58923.0,1750.0,38.0,2677.49
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-02-23,15274.46,97614.0,8000.0,1580.0,193834.77
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,02-13-2025,5403.28,22959.0,585.0,78.0,7150.54
PL_2025,Product Launch,Product Launch,Seniors ,Facebook,2025-01-15,15363.23,167396.0,4455.0,179.0,14196.89
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-05-14,6597.24,78246.0,2321.0,102.0,9927.27
AAR_2025, Anti-Aging Routine,Product Education,Young Adults,Email,2025-03-13,3989.23,21940.0,1759.0,404.0,43692.95
SS_2025,Summer Sale, Seasonal Sale,Young Adults,Email,2025-05-26,17253.43,184752.0,8498.0,3975.0,177895.07
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-03-11,5146.73,43708.0,1640.0,19.0,1819.99
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-05-23,5671.91,239600.0,9357.0,621.0,26088.01
NF_2025, Nature First,Brand Image,Parents,Email,2025-03-30,2714.97,14080.0,1090.0,65.0,5654.91
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-01-26,2992.96,19823.0,411.0,105.0,9751.18
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,LinkedIn,2025-05-08,6841.79,80982.0,2382.0,73.0,1979.27
PL_2025,Product Launch,Product Launch,Adults,youtube,2025-02-28,7181.07,487301.0,35647.0,573.0,65416.63
SS_2025,Summer Sale,Seasonal Sale,Parents,Instagram,2025-05-20,3820.92,44150.0,,502.0,
NF_2025,Nature First,Brand Image,Parents,Email,2025-05-30,6549.94,22594.0,850.0,40.0,
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-02-08,4614.96,42046.0,1374.0,232.0,16710.44
NF_2025,Nature First,Brand Image,Parents,Email,2025-04-10,3933.14,16026.0,1542.0,110.0,9269.37
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-04-04,,43783.0,2513.0,682.0,63673.71
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-02-17,15296.62,52956.0,3446.0,277.0,36244.48
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,TikTok,2025-08-06,7216.79,496005.0,36635.0,1085.0,37453.18
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,YouTube,2025-07-30,12278.6,866527.0,44204.0,1391.0,35685.24
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-04-15,5128.8,44336.0,1131.0,363.0,38398.01
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-03-19,7556.59,193244.0,9707.0,555.0,40217.72
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-06-02,16769.24,573776.0,21065.0,163.0,7472.22
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-04,8322.06,303886.0,8781.0,103.0,4901.47
BF_2025,Black Friday,Seasonal Sale,Adults,Facebook,2025-11-18,7756.14,141490.0,6866.0,3784.0,325603.94
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-05-17,45065.64,2437477.0,258936.0,14144.0,689636.55
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-04-10,8586.73,144276.0,3956.0,60.0,2638.55
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-04-13,2295.17,7353.0,373.0,190.0,
SS_2025,Summer Sale, Seasonal Sale,Parents,Email,2025-06-22,3399.63,11894.0,1187.0,378.0,27535.73
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-02-21,9161.58,49015.0,1620.0,33.0,2500.69
HP_2025,Holiday Prep,Seasonal Education,Seniors,Facebook,2025-11-06,3495.33,15893.0,502.0,128.0,8629.92
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-03-17,30259.67,1618237.0,132679.0,16236.0,499170.46
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,TikTok,2025-07-15,4734.66,350780.0,23617.0,506.0,18798.01
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,07-21-2025,5179.69,18100.0,1520.0,551.0,37076.64
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025/06/13,5171.21,52143.0,2290.0,623.0,40480.43
 AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-01-29,4925.19,20291.0,471.0,106.0,8319.46
BF_2025,Black Friday,Seasonal Sale,Young Adults,Email,2025-11-27,191533.0,797495.0,152585.0,76272.0,3465323.71
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-05-10,6038.06,148216.0,14200.0,130.0,7726.39
TSF_2025,TikTok Skin Fails,Trend Counter ,Young Adults,YouTube,2025-05-10,76412.1,8938521.0,900939.0,197538.0,6227098.96
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,2025-11-22,2864.39,12800.0,942.0,144.0,11851.98
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-05-23,3101.15,22241.0,310.0,8.0,711.9
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-02-04,,254194.0,7422.0,142.0,10078.35
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-04-06,14568.58,1235487.0,49032.0,7976.0,254069.66
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-02-19,2354.98,23157.0,398.0,82.0,7370.59
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-04-30,2943.53,39531.0,593.0,70.0,7394.41
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z ,YouTube,2025-04-27,13953.07,1447674.0,69222.0,3880.0,176873.89
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-06-14,11125.85,423271.0,26103.0,2223.0,140122.83
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-05-30,4581.78,106760.0,1850.0,59.0,4374.62
BF_2025,Black Friday,Seasonal Sale,Young Adults,Facebook,2025-12-03,53209.71,722470.0,40359.0,6197.0,405726.42
PL_2025,Product Launch,Product Launch,Young Adults,facebook,2025-02-13,25118.4,808849.0,18579.0,1036.0,68016.3
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-30,4146.12,25264.0,759.0,96.0,6097.98
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-07-15,5904.14,123952.0,3635.0,151.0,6028.37
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Facebook,2025-07-23,5323.79,201993.0,8326.0,271.0,8304.31
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,LinkedIn,2025-05-03,6418.42,331045.0,10019.0,116.0,2656.15
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-17,3700.5,23705.0,586.0,92.0,9241.44
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-05-02,44857.64,4572446.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-07-25,6153.87,75004.0,1977.0,490.0,27285.83
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-07-27,5381.57,81721.0,3611.0,229.0,11779.17
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-29,8074.34,125432.0,3865.0,19.0,1282.43
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-03-18,18953.66,399203.0,15568.0,722.0,73789.59
PL_2025,Product Launch,Product Launch,Young Adults,YouTube,2025-03-27,21495.88,851907.0,32588.0,1479.0,144573.03
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-03-28,6595.32,21141.0,879.0,140.0,7980.06
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-04-23,6506.42,452881.0,26827.0,1121.0,29703.58
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-05-26,8256.51,142956.0,3705.0,111.0,8045.21
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-06-22,7785.02,367642.0,16922.0,1234.0,63122.66
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-01-18,4002.02,29475.0,617.0,48.0,3427.73
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,YouTube,2025-07-10,9366.91,326903.0,25696.0,1368.0,41431.79
PL_2025,Product Launch,Product Launch,Adults,youtube,2025-02-03,24637.18,463274.0,20627.0,1720.0,113126.6
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-03-10,3023.08,19702.0,544.0,205.0,23236.39
BF_2025,Black Friday,Seasonal Sale,Young Adults,Instagram,2025-11-30,32552.68,1034194.0,,17025.0,1386467.93
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-02-17,,146281.0,10213.0,430.0,40791.2
PL_2025,Product Launch,Product Launch,Adults,Email,2025-02-10,17350.99,252577.0,16349.0,1437.0,99228.45
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-02-07,5107.97,23489.0,981.0,417.0,51219.43
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-02-08,2830.66,22612.0,0.0,0.0,0.0
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-04-11,12719.55,1242424.0,122770.0,3480.0,46620.28
HP_2025,Holiday Prep,Seasonal Education ,Seniors,Facebook,2025-11-01,5469.66,107022.0,13139.0,3988.0,399145.45
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-02-24,3733.74,18440.0,2355.0,200.0,19006.11
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-05-21,41002.32,3380667.0,0.0,0.0,
NF_2025,Nature First,Brand Image,Parents,Email ,2025-05-06,5140.13,20267.0,1002.0,35.0,2881.05
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,YouTube,2025-07-02,7275.23,465070.0,41307.0,1182.0,34059.88
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-05-15,6247.7,91319.0,3956.0,,6499.39
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-01-26,2994.45,11713.0,263.0,153.0,22354.56
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-03-06,2582.36,4673.0,95.0,12.0,1983.26
HP_2025,Holiday Prep,Seasonal Education,Parents,Email,2025-11-11,4619.76,10871.0,769.0,289.0,17783.94
PL_2025,Product Launch,Product Launch,Adults,Email,2025-01-21,36956.48,286381.0,36879.0,3171.0,323972.21
PL_2025,Product Launch,Product Launch,Young Adults,YouTube,2025-02-21,6278.25,146759.0,4027.0,120.0,10189.26
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-05-13,,32229.0,1484.0,,11879.97
DBB_2025,Don't Burn for Beauty,Social Impact,Adults, LinkedIn,2025-07-18,9493.68,130709.0,2525.0,73.0,3617.38
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-07,2146.3,6709.0,67.0,10.0,1027.94
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-06-11,3683.62,122108.0,3637.0,153.0,8094.55
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-13,2952.39,20839.0,1155.0,325.0,31356.69
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,YouTube,2025-07-15,3843.36,192647.0,11136.0,264.0,12447.55
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,2025-03-21,22580.11,501770.0,26719.0,782.0,75792.12
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-01-16,4099.57,59029.0,3316.0,807.0,85099.88
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Instagram,2025-08-03,15205.7,430751.0,54867.0,4613.0,160823.44
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-27,3721.79,26206.0,1141.0,559.0,66239.33
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-05-26,3910.38,16985.0,,266.0,31867.58
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Instagram,2025-07-05,7467.85,371111.0,24796.0,521.0,16046.82
BF_2025,Black Friday,Seasonal Sale,Adults, Facebook,2025-11-19,18903.93,201881.0,12753.0,2207.0,155858.56
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-05-01,6840.4,565079.0,17259.0,2331.0,108007.65
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-04,10875.83,516760.0,9628.0,643.0,47739.96
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-05-16,17562.7,3643215.0,252523.0,12875.0,444554.8
NF_2025,Nature First,Brand Image,Young Adults ,YouTube,2025-05-05,7669.08,331086.0,7090.0,71.0,4075.99
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-05-25,3580.63,9423.0,362.0,100.0,8996.72
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,2025-02-16,4386.3,113898.0,1952.0,80.0,8345.79
PL_2025,Product Launch,Product Launch,Adults,Email,2025-02-12,7192.07,53326.0,1869.0,43.0,15742.42
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-03-23,3054.63,20139.0,368.0,10.0,773.09
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-03-27,7623.23,1412501.0,207164.0,534.0,24900.18
HP_2025,Holiday Prep,Seasonal Education,Seniors,Facebook,2025-11-07,5356.39,49856.0,1919.0,662.0,63514.83
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-05-18,6429.89,445925.0,15962.0,715.0,44948.5
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,Facebook,2025-05-29,12144.89,341292.0,9330.0,355.0,8607.49
PL_2025,Product Launch,Product Launch,Adults,Email,2025-02-01,11859.89,87884.0,19550.0,1139.0,129200.0
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-06-12,6616.0,59752.0,5753.0,3695.0,150645.83
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-04-10,5040.27,34738.0,1550.0,138.0,12196.33
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-01-18,3315.38,11341.0,608.0,560.0,42580.78
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-05-09,4570.63,12149.0,494.0,125.0,14172.41
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Facebook,2025-07-03,8305.58,330527.0,24106.0,1062.0,26040.99
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,LinkedIn,2025-06-02,10045.46,208495.0,3355.0,79.0,1942.7
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-05-02,3195.75,51568.0,1723.0,86.0,5517.65
SS_2025,Summer Sale,Seasonal Sale,Parents,Facebook,2025-06-02,2864.78,56858.0,2370.0,154.0,8917.22
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-05-31,3352.51,16954.0,988.0,244.0,20085.18
PL_2025,Product Launch,Product Launch,Adults,Facebook,2025-03-20,4609.74,63324.0,1956.0,131.0,
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-05,5723.59,228981.0,10496.0,82.0,6021.33
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,Instagram,2025-05-10,8200.58,900417.0,20851.0,153.0,6098.49
